Time,VC,VE,VH,VM,VR,VT,Total,PC,PE,PH,PM,PR,PT,Trans,Region,RegName
2016-05-10 15:39:57,196714,201374,27305,223119,954606,78614,1681732,0.116971075,0.119742028,0.016236237,0.13267215,0.567632655,0.046745855,96.41,9,NIR
2016-05-10 16:11:34,196822,201439,27336,223205,955065,78627,1682494,0.116982289,0.11972643,0.016247309,0.132663177,0.567648384,0.04673241,96.46,9,NIR
2016-05-10 16:40:10,196857,201484,27345,223252,955363,78667,1682968,0.116970138,0.119719448,0.016248081,0.13265374,0.567665577,0.046743016,96.48,9,NIR
2016-05-10 17:32:55,196857,201484,27345,223252,955363,78667,1682968,0.116970138,0.119719448,0.016248081,0.13265374,0.567665577,0.046743016,96.48,9,NIR
2016-05-10 17:51:46,197246,202235,27411,223618,957665,78805,1686980,0.116922548,0.119879904,0.016248563,0.132555217,0.567680115,0.046713654,96.74,9,NIR
2016-05-10 18:55:36,197760,202556,27491,223962,959322,78893,1689984,0.117018859,0.119856756,0.016267018,0.132523148,0.567651528,0.04668269,96.95,9,NIR
2016-05-10 19:55:10,197916,202789,27517,224107,960307,78957,1691593,0.116999775,0.119880491,0.016266915,0.132482814,0.567693884,0.046676121,97.06,9,NIR
2016-05-10 20:57:19,198104,203036,27548,224374,961190,79015,1693267,0.116995134,0.119907847,0.016269141,0.132509522,0.567654127,0.04666423,97.16,9,NIR
2016-05-10 21:56:53,198166,203408,27560,224412,961323,79026,1693895,0.116988361,0.120083004,0.016270194,0.132482828,0.56752219,0.046653423,97.21,9,NIR
2016-05-10 22:55:49,198281,203511,27578,224551,961766,79090,1694777,0.116995333,0.120081285,0.016272347,0.132495898,0.56748823,0.046666907,97.27,9,NIR
2016-05-10 23:55:58,198498,203941,27669,224778,962906,79180,1696972,0.116971877,0.120179355,0.016304924,0.132458285,0.56742598,0.04665958,97.45,9,NIR
2016-05-11 01:13:50,198675,204338,27703,224902,964138,79232,1698988,0.116937259,0.12027042,0.016305589,0.132374096,0.567477816,0.04663482,97.58,9,NIR
2016-05-11 01:58:47,198692,204360,27712,225104,964239,79239,1699346,0.116922628,0.120258029,0.01630745,0.132465078,0.567417701,0.046629115,97.6,9,NIR
2016-05-11 02:56:56,198807,204439,27735,225165,964627,79271,1700044,0.116942267,0.120255123,0.016314284,0.132446572,0.567412961,0.046628793,97.68,9,NIR
2016-05-11 03:55:31,198970,204577,27776,225268,965245,79341,1701177,0.116960199,0.120256152,0.016327519,0.132418908,0.567398337,0.046638886,97.76,9,NIR
2016-05-11 04:55:25,199184,204983,27805,225512,966610,79440,1703534,0.116923994,0.120328094,0.016321952,0.132378925,0.567414563,0.046632471,97.92,9,NIR
2016-05-11 05:54:43,199243,205002,27812,225544,966752,79444,1703797,0.116940574,0.120320672,0.016323541,0.132377273,0.567410319,0.046627621,97.94,9,NIR
2016-05-11 06:54:47,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 07:54:32,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 08:56:00,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 09:58:14,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 10:57:28,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 11:57:02,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 12:57:31,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 14:00:41,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 14:55:20,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 15:58:40,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 16:55:15,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 17:56:34,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 18:55:54,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 20:00:25,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 20:56:14,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 21:57:43,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 22:55:37,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-11 23:55:36,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-12 00:56:01,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-12 01:58:21,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-12 02:56:36,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-12 03:55:05,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-12 05:00:30,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-12 05:55:04,199291,205030,27813,225621,966970,79538,1704263,0.116936764,0.120304202,0.016319664,0.132386257,0.567383086,0.046670027,97.97,9,NIR
2016-05-09 17:15:06,492,133,38,175,619,26,1483,0.331759946,0.089683075,0.025623736,0.118004046,0.417397168,0.01753203,0.05,10,Region VII
2016-05-09 18:45:47,492,133,38,175,619,26,1483,0.331759946,0.089683075,0.025623736,0.118004046,0.417397168,0.01753203,0.05,10,Region VII
2016-05-09 18:46:30,2172,551,115,928,2998,114,6878,0.315789474,0.080110497,0.016719977,0.134922943,0.435882524,0.016574586,0.31,10,Region VII
2016-05-09 18:47:11,2627,762,208,1296,4139,151,9183,0.28607209,0.082979418,0.02265055,0.14113035,0.450724164,0.016443428,0.42,10,Region VII
2016-05-09 18:47:38,33824,9277,2571,16224,40633,1835,104364,0.324096432,0.088890805,0.024634932,0.155455904,0.389339236,0.017582691,3.59,10,Region VII
2016-05-09 18:48:07,67126,18067,4431,31945,80847,3396,205812,0.326152022,0.087783997,0.021529357,0.155214468,0.392819661,0.016500496,7.08,10,Region VII
2016-05-09 18:48:28,73074,19577,4751,34755,87643,3719,223519,0.326925228,0.087585395,0.021255464,0.155490137,0.392105369,0.016638407,7.74,10,Region VII
2016-05-09 18:48:54,73074,19577,4751,34755,87643,3719,223519,0.326925228,0.087585395,0.021255464,0.155490137,0.392105369,0.016638407,7.74,10,Region VII
2016-05-09 18:49:15,75754,20185,4894,36028,90937,3891,231689,0.326964163,0.087121098,0.021123144,0.155501556,0.392495975,0.016794064,8.02,10,Region VII
2016-05-09 18:49:41,93758,25014,5973,44220,111250,4721,284936,0.32904933,0.087788135,0.020962602,0.155192745,0.390438555,0.016568633,9.91,10,Region VII
2016-05-09 18:50:18,267512,70359,17158,126160,317078,13153,811420,0.329683764,0.086710951,0.021145646,0.155480516,0.390769269,0.016209854,27.78,10,Region VII
2016-05-09 18:55:40,329949,88019,21634,156165,394472,16426,1006665,0.32776445,0.087436237,0.021490764,0.155131052,0.391860251,0.016317246,34.47,10,Region VII
2016-05-09 19:06:04,370685,98314,24861,175959,441795,18419,1130033,0.328030243,0.087000999,0.022000242,0.155711382,0.390957609,0.016299524,38.45,10,Region VII
2016-05-09 19:16:14,406670,108390,27608,193515,484659,20212,1241054,0.327681148,0.087337054,0.022245607,0.155927945,0.390522088,0.016286157,42.18,10,Region VII
2016-05-09 19:38:16,436887,117135,29778,208342,521464,21791,1335397,0.32715889,0.087715488,0.022298987,0.156015028,0.390493614,0.016317994,45.47,10,Region VII
2016-05-09 19:46:26,466532,124949,31744,222361,556222,23289,1425097,0.327368593,0.087677541,0.022274975,0.156032186,0.39030466,0.016342045,48.53,10,Region VII
2016-05-09 19:48:51,495072,133241,33804,236122,590625,24859,1513723,0.327055875,0.088022049,0.022331695,0.155987588,0.39018037,0.016422423,51.54,10,Region VII
2016-05-09 19:56:38,521937,140265,35437,249185,622990,26209,1596023,0.327023483,0.087884072,0.022203314,0.156128702,0.390338986,0.016421443,54.37,10,Region VII
2016-05-09 20:08:56,540338,145889,36974,258394,648042,27213,1656850,0.326123668,0.088052026,0.02231584,0.155954975,0.39112895,0.016424541,56.59,10,Region VII
2016-05-09 20:17:13,555262,150355,38196,265075,667181,28055,1704124,0.32583427,0.088230082,0.022413862,0.155549127,0.391509655,0.016463004,58.29,10,Region VII
2016-05-09 20:27:07,567278,153774,38989,270737,681207,28684,1740669,0.325896537,0.088341896,0.022398859,0.155536176,0.391347809,0.016478722,59.56,10,Region VII
2016-05-09 20:40:45,575716,156143,39552,274473,691473,29161,1766518,0.325904406,0.088390268,0.022389809,0.15537515,0.391432751,0.016507616,60.51,10,Region VII
2016-05-09 20:47:44,581479,157938,39986,276994,698302,29455,1784154,0.32591301,0.088522628,0.022411742,0.155252293,0.391391102,0.016509225,61.17,10,Region VII
2016-05-09 20:59:07,587126,159608,40342,279767,706499,29773,1803115,0.325617612,0.088517926,0.022373504,0.155157602,0.391821376,0.016511981,61.92,10,Region VII
2016-05-09 21:07:39,591904,161116,40633,281815,713776,30053,1819297,0.325347648,0.088559482,0.022334451,0.15490324,0.392336161,0.016519018,62.6,10,Region VII
2016-05-09 21:17:50,596750,162705,40920,284059,721494,30398,1836326,0.324969532,0.088603549,0.022283625,0.154688764,0.392900825,0.016553706,63.27,10,Region VII
2016-05-09 21:27:52,599996,163966,41312,285764,726612,30664,1848314,0.324618003,0.088711117,0.022351181,0.154607929,0.393121515,0.016590255,63.78,10,Region VII
2016-05-09 21:37:55,602278,164664,41496,286906,730342,30811,1856497,0.32441636,0.088696077,0.022351773,0.154541591,0.393397889,0.01659631,64.1,10,Region VII
2016-05-09 21:48:38,605638,165963,41711,288545,735854,31022,1868733,0.324090172,0.08881044,0.022320471,0.154406756,0.393771609,0.016600552,64.61,10,Region VII
2016-05-09 21:58:53,607887,166666,41871,289710,740617,31211,1877962,0.323695048,0.088748335,0.022295978,0.154268297,0.39437273,0.016619612,65.06,10,Region VII
2016-05-09 22:08:50,611885,167941,42169,291927,747462,31483,1892867,0.323258317,0.088723085,0.022277846,0.154224782,0.394883529,0.016632442,65.65,10,Region VII
2016-05-09 22:20:40,633680,175121,43614,301559,785229,32863,1972066,0.321327988,0.088800781,0.022115893,0.152915268,0.398175822,0.01666425,69.14,10,Region VII
2016-05-09 22:28:46,647017,179877,44568,307609,809204,33851,2022126,0.319968686,0.088954398,0.02204017,0.152121579,0.400174865,0.016740302,71.17,10,Region VII
2016-05-09 22:38:04,656873,183454,45229,312283,827046,34536,2059421,0.318960038,0.089080377,0.021961998,0.151636309,0.401591515,0.016769762,72.74,10,Region VII
2016-05-09 22:48:30,669030,187473,46018,317224,843883,35292,2098920,0.318749643,0.089318793,0.021924609,0.151136775,0.402055819,0.016814362,74.39,10,Region VII
2016-05-09 23:09:12,691571,196963,47637,328246,881358,36827,2182602,0.316856211,0.090242289,0.021825784,0.150392055,0.403810681,0.01687298,77.85,10,Region VII
2016-05-09 23:30:29,691571,196963,47637,328246,881358,36827,2182602,0.316856211,0.090242289,0.021825784,0.150392055,0.403810681,0.01687298,77.85,10,Region VII
2016-05-09 23:31:54,709196,204487,48722,336490,909324,38045,2246264,0.315722462,0.091034268,0.021690238,0.149799845,0.404816175,0.016937012,80.48,10,Region VII
2016-05-09 23:48:02,726191,211131,49954,344265,934634,39120,2305295,0.31501001,0.091585242,0.021669244,0.149336636,0.40542924,0.016969629,82.88,10,Region VII
2016-05-10 00:12:35,742197,217996,51184,350992,959191,40130,2361690,0.314265208,0.092305087,0.021672616,0.148618997,0.406146023,0.016992069,85.15,10,Region VII
2016-05-10 00:29:16,755573,223555,52113,356625,980604,40928,2409398,0.313594101,0.092784588,0.021629054,0.148014151,0.40699129,0.016986816,87.04,10,Region VII
2016-05-10 00:49:34,765329,228139,52920,361091,995020,41537,2444036,0.313141459,0.093345188,0.021652709,0.147743732,0.407121663,0.016995249,88.45,10,Region VII
2016-05-10 01:08:56,776307,232762,53950,365798,1011078,42170,2482065,0.312766587,0.09377756,0.021735934,0.147376479,0.407353554,0.016989885,89.99,10,Region VII
2016-05-10 01:28:58,783949,236132,54485,369084,1022692,42680,2509022,0.312452023,0.094113164,0.021715633,0.147102736,0.407605832,0.017010612,91,10,Region VII
2016-05-10 01:48:25,788899,237734,54847,371350,1031030,42995,2526855,0.312205884,0.094082961,0.021705638,0.146961341,0.408028953,0.017015222,91.66,10,Region VII
2016-05-10 02:08:55,796215,239893,55719,374857,1040947,43412,2551043,0.312113516,0.094037223,0.021841655,0.146942643,0.40804761,0.017017353,92.49,10,Region VII
2016-05-10 02:28:26,800192,242005,56364,376741,1048625,43642,2567569,0.311653552,0.094254526,0.021952282,0.146730623,0.408411614,0.016997401,93.16,10,Region VII
2016-05-10 02:48:22,804354,243829,56789,378479,1056756,43916,2584123,0.311267691,0.094356577,0.021976121,0.146463229,0.408941834,0.016994547,93.88,10,Region VII
2016-05-10 03:08:18,805587,244234,56871,379236,1060171,44036,2590135,0.31102124,0.094293927,0.021956771,0.146415534,0.409311098,0.01700143,94.1,10,Region VII
2016-05-10 03:29:34,807011,244881,56982,380127,1063821,44141,2596963,0.310751828,0.094295144,0.021941784,0.146373668,0.409640415,0.016997162,94.4,10,Region VII
2016-05-10 03:48:15,807473,245064,57021,380380,1065272,44186,2599396,0.310638702,0.094277286,0.02193625,0.146333995,0.409815203,0.016998564,94.52,10,Region VII
2016-05-10 04:09:01,808530,245464,57107,380903,1067642,44255,2603901,0.310507197,0.094267793,0.021931325,0.146281675,0.410016356,0.016995654,94.69,10,Region VII
2016-05-10 04:28:38,809941,245998,57200,381492,1069841,44324,2608796,0.310465441,0.094295606,0.021925823,0.146232975,0.410089942,0.016990213,94.88,10,Region VII
2016-05-10 04:48:45,810297,246131,57239,381712,1070933,44356,2610668,0.310379183,0.094278936,0.02192504,0.146212387,0.410214167,0.016990288,94.99,10,Region VII
2016-05-10 05:08:52,810580,246264,57251,381813,1071996,44394,2612298,0.310293849,0.094271021,0.021915953,0.146159818,0.410365127,0.016994233,95.06,10,Region VII
2016-05-10 05:39:52,810963,246360,57266,381968,1072906,44422,2613885,0.310251981,0.094250512,0.021908385,0.146130377,0.410464118,0.016994627,95.12,10,Region VII
2016-05-10 06:08:16,811607,246599,57306,382274,1074817,44477,2617080,0.310119293,0.094226772,0.021896923,0.146068901,0.410693215,0.016994895,95.26,10,Region VII
2016-05-10 06:40:30,814249,248132,57512,383706,1078490,44605,2626694,0.309990048,0.094465514,0.021895204,0.146079444,0.410588367,0.016981422,95.7,10,Region VII
2016-05-10 07:08:38,814346,248184,57515,383788,1078877,44611,2627321,0.30995299,0.094462763,0.02189112,0.146075794,0.41063768,0.016979653,95.73,10,Region VII
2016-05-10 07:38:11,814618,248247,57527,383841,1079123,44617,2627973,0.309979593,0.094463299,0.021890255,0.14605972,0.410629409,0.016977724,95.77,10,Region VII
2016-05-10 08:17:46,814813,248329,57535,383907,1079664,44627,2628875,0.309947411,0.09446208,0.021885788,0.146034711,0.410694308,0.016975703,95.82,10,Region VII
2016-05-10 08:39:14,815092,248494,57569,384087,1080907,44643,2630792,0.309827611,0.094455966,0.021882764,0.145996719,0.410867526,0.016969415,95.91,10,Region VII
2016-05-10 09:08:37,815371,248648,57594,384388,1081586,44675,2632262,0.309760579,0.094461722,0.021880041,0.146029537,0.410896028,0.016972095,95.98,10,Region VII
2016-05-10 09:38:09,815722,248884,57616,384708,1082444,44694,2634068,0.309681451,0.094486551,0.021873391,0.146050899,0.410940036,0.016967671,96.04,10,Region VII
2016-05-10 10:08:39,816217,249078,57661,384969,1083534,44722,2636181,0.309621001,0.094484408,0.021872929,0.146032841,0.411024129,0.016964692,96.15,10,Region VII
2016-05-10 10:39:15,816454,249208,57684,385306,1084559,44747,2637958,0.309502274,0.094470041,0.021866914,0.146062219,0.41113581,0.016962742,96.22,10,Region VII
2016-05-10 11:08:48,816624,249308,57705,385498,1084930,44768,2638833,0.30946407,0.094476611,0.021867621,0.146086547,0.411140076,0.016965075,96.27,10,Region VII
2016-05-10 11:40:55,816766,249359,57717,385625,1085251,44780,2639498,0.309439901,0.094472131,0.021866658,0.146097856,0.411158107,0.016965347,96.3,10,Region VII
2016-05-10 12:09:02,816766,249359,57717,385625,1085251,44780,2639498,0.309439901,0.094472131,0.021866658,0.146097856,0.411158107,0.016965347,96.3,10,Region VII
2016-05-10 12:41:15,816857,249444,57724,385655,1085365,44790,2639835,0.30943487,0.094492269,0.021866518,0.14609057,0.411148803,0.01696697,96.32,10,Region VII
2016-05-10 13:08:52,817173,249567,57740,385802,1085748,44811,2640841,0.309436653,0.09450285,0.021864247,0.146090583,0.41113721,0.016968458,96.36,10,Region VII
2016-05-10 13:38:35,817427,249690,57750,385895,1086124,44825,2641711,0.309430895,0.094518288,0.021860832,0.146077675,0.411144141,0.016968169,96.41,10,Region VII
2016-05-10 14:08:42,817774,249778,57764,386232,1086704,44865,2643117,0.309397579,0.094501303,0.0218545,0.14612747,0.411144872,0.016974277,96.46,10,Region VII
2016-05-10 14:38:54,817989,249844,57767,386363,1086819,44868,2643650,0.309416526,0.094507215,0.021851228,0.146147561,0.411105479,0.016971989,96.48,10,Region VII
2016-05-10 15:10:30,818597,250096,57798,386605,1087765,44897,2645758,0.309399801,0.094527164,0.021845535,0.146122586,0.411135486,0.016969428,96.56,10,Region VII
2016-05-10 15:39:57,819328,250370,57830,386870,1088600,44932,2647930,0.309422077,0.094553104,0.021839701,0.146102805,0.411113587,0.016968727,96.67,10,Region VII
2016-05-10 16:11:34,819915,250565,57857,387084,1089451,44949,2649821,0.309422787,0.094559217,0.021834305,0.146079301,0.411141356,0.016963033,96.76,10,Region VII
2016-05-10 16:40:10,820052,250678,57863,387198,1089608,44963,2650362,0.309411318,0.094582551,0.021832112,0.146092496,0.41111667,0.016964852,96.77,10,Region VII
2016-05-10 17:32:55,820349,250727,57872,387284,1090028,44972,2651232,0.309421808,0.094569996,0.021828342,0.146076994,0.411140179,0.01696268,96.83,10,Region VII
2016-05-10 17:51:46,821833,251431,57944,388182,1092370,45061,2656821,0.309329458,0.094636033,0.021809523,0.146107698,0.411156792,0.016960495,97.05,10,Region VII
2016-05-10 18:55:36,823260,251806,57990,388563,1093912,45120,2660651,0.309420514,0.094640748,0.021795418,0.146040574,0.411144491,0.016958256,97.19,10,Region VII
2016-05-10 19:55:10,824122,252062,58013,388867,1094915,45147,2663126,0.309456631,0.09464892,0.021783798,0.146019002,0.411139015,0.016952634,97.28,10,Region VII
2016-05-10 20:57:19,825399,252934,58116,389467,1097324,45236,2668476,0.309314755,0.094785938,0.021778723,0.145951097,0.411217489,0.016951998,97.5,10,Region VII
2016-05-10 21:56:53,825635,253017,58130,389636,1097533,45259,2669210,0.309318113,0.094790968,0.021777979,0.145974277,0.411182709,0.016955953,97.54,10,Region VII
2016-05-10 22:55:49,825914,253158,58144,389813,1097782,45270,2670081,0.309321702,0.094812854,0.021776118,0.145992949,0.411141834,0.016954542,97.59,10,Region VII
2016-05-10 23:55:58,826800,253461,58188,390146,1099045,45327,2672967,0.309319195,0.094823842,0.021769068,0.145959901,0.411170433,0.016957561,97.71,10,Region VII
2016-05-11 01:13:50,827996,253901,58308,390583,1100623,45393,2676804,0.30932261,0.094852294,0.021782693,0.145913933,0.41117056,0.01695791,97.87,10,Region VII
2016-05-11 01:58:47,827996,253901,58308,390583,1100623,45393,2676804,0.30932261,0.094852294,0.021782693,0.145913933,0.41117056,0.01695791,97.87,10,Region VII
2016-05-11 02:56:56,828356,254120,58337,390682,1101482,45424,2678401,0.309272585,0.094877503,0.021780532,0.145863894,0.411246113,0.016959372,97.95,10,Region VII
2016-05-11 03:55:31,829404,254599,58404,391189,1103467,45517,2682580,0.30918146,0.09490826,0.021771578,0.14582566,0.411345421,0.016967621,98.13,10,Region VII
2016-05-11 04:55:25,830045,254856,58442,391431,1104114,45550,2684438,0.309206247,0.094938307,0.021770665,0.145814878,0.411301732,0.01696817,98.21,10,Region VII
2016-05-11 05:54:43,830066,254860,58442,391446,1104218,45554,2684586,0.309197023,0.094934563,0.021769465,0.145812427,0.411317797,0.016968724,98.23,10,Region VII
2016-05-11 06:54:47,830066,254860,58442,391446,1104218,45554,2684586,0.309197023,0.094934563,0.021769465,0.145812427,0.411317797,0.016968724,98.23,10,Region VII
2016-05-11 07:54:32,830066,254860,58442,391446,1104218,45554,2684586,0.309197023,0.094934563,0.021769465,0.145812427,0.411317797,0.016968724,98.23,10,Region VII
2016-05-11 08:56:00,830066,254860,58442,391446,1104218,45554,2684586,0.309197023,0.094934563,0.021769465,0.145812427,0.411317797,0.016968724,98.23,10,Region VII
2016-05-11 09:58:14,830066,254860,58442,391446,1104218,45554,2684586,0.309197023,0.094934563,0.021769465,0.145812427,0.411317797,0.016968724,98.23,10,Region VII
2016-05-11 10:57:28,830066,254860,58442,391446,1104218,45554,2684586,0.309197023,0.094934563,0.021769465,0.145812427,0.411317797,0.016968724,98.23,10,Region VII
2016-05-11 11:57:02,831178,255293,58485,391891,1106691,45635,2689173,0.309083127,0.094933647,0.021748322,0.145729189,0.411535814,0.016969901,98.49,10,Region VII
2016-05-11 12:57:31,831178,255293,58485,391891,1106691,45635,2689173,0.309083127,0.094933647,0.021748322,0.145729189,0.411535814,0.016969901,98.49,10,Region VII
2016-05-11 14:00:41,831178,255293,58485,391891,1106691,45635,2689173,0.309083127,0.094933647,0.021748322,0.145729189,0.411535814,0.016969901,98.49,10,Region VII
2016-05-11 14:55:20,831178,255293,58485,391891,1106691,45635,2689173,0.309083127,0.094933647,0.021748322,0.145729189,0.411535814,0.016969901,98.49,10,Region VII
2016-05-11 15:58:40,831178,255293,58485,391891,1106691,45635,2689173,0.309083127,0.094933647,0.021748322,0.145729189,0.411535814,0.016969901,98.49,10,Region VII
2016-05-11 16:55:15,831178,255293,58485,391891,1106691,45635,2689173,0.309083127,0.094933647,0.021748322,0.145729189,0.411535814,0.016969901,98.49,10,Region VII
2016-05-11 17:56:34,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-11 18:55:54,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-11 20:00:25,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-11 20:56:14,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-11 21:57:43,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-11 22:55:37,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-11 23:55:36,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-12 00:56:01,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-12 01:58:21,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-12 02:56:36,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-12 03:55:05,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-12 05:00:30,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-12 05:55:04,831232,255309,58493,391929,1106852,45639,2689454,0.309070912,0.094929677,0.021749024,0.145728092,0.411552679,0.016969615,98.51,10,Region VII
2016-05-09 17:15:06,272,260,50,1448,892,33,2955,0.092047377,0.087986464,0.016920474,0.49001692,0.301861252,0.011167513,0.17,11,Region VIII
2016-05-09 18:45:47,272,260,50,1448,892,33,2955,0.092047377,0.087986464,0.016920474,0.49001692,0.301861252,0.011167513,0.17,11,Region VIII
2016-05-09 18:46:30,1568,1189,220,5076,6089,171,14313,0.109550758,0.083071334,0.015370642,0.354642633,0.425417453,0.011947181,1.03,11,Region VIII
2016-05-09 18:47:11,1962,1693,336,7077,7572,219,18859,0.104035209,0.089771462,0.017816427,0.375258497,0.401505912,0.011612493,1.32,11,Region VIII
2016-05-09 18:47:38,6191,5252,988,22018,19692,688,54829,0.112914698,0.095788725,0.018019661,0.401575808,0.359153003,0.012548104,3.09,11,Region VIII
2016-05-09 18:48:07,13921,12500,2278,54061,44099,1597,128456,0.108371738,0.097309585,0.017733699,0.420852276,0.34330043,0.012432273,6.66,11,Region VIII
2016-05-09 18:48:28,14990,13228,2400,57331,46355,1686,135990,0.110228693,0.097271858,0.017648356,0.421582469,0.340870652,0.01239797,7,11,Region VIII
2016-05-09 18:48:54,14990,13228,2400,57331,46355,1686,135990,0.110228693,0.097271858,0.017648356,0.421582469,0.340870652,0.01239797,7,11,Region VIII
2016-05-09 18:49:15,15341,13724,2466,59262,47577,1728,140098,0.10950192,0.097959999,0.017601964,0.423003897,0.339597996,0.012334223,7.16,11,Region VIII
2016-05-09 18:49:41,19123,17175,2931,74867,58462,2118,174676,0.109476975,0.098324899,0.016779638,0.42860496,0.334688223,0.012125306,8.76,11,Region VIII
2016-05-09 18:50:18,45076,42712,7090,176170,133881,5184,410113,0.109911171,0.104146906,0.017287918,0.429564535,0.326449052,0.012640419,19.64,11,Region VIII
2016-05-09 18:55:40,55186,52978,8560,217223,163905,6368,504220,0.109448257,0.105069216,0.016976717,0.430809964,0.325066439,0.012629408,24.19,11,Region VIII
2016-05-09 19:06:04,60980,59416,9720,243816,182298,7203,563433,0.108229372,0.105453532,0.017251386,0.432732907,0.323548674,0.012784129,26.9,11,Region VIII
